"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1056308-20","","兵庫小学校西(2)","","33.27217","130.31754","1056308-20","","0","1056308","",""
"1056309-00","","下渕南","","33.2736","130.31734","1056309-00","","0","1056309","",""
"1056310-00","","下渕","","33.27771","130.31651","1056310-00","","0","1056310","",""
"1056311-00","","妙常寺前","","33.28048","130.31544","1056311-00","","0","1056311","",""
"1056312-00","","うえむら病院前","","33.28223","130.31462","1056312-00","","0","1056312","",""
"1056313-20","","兵庫団地前(2)","","33.28438","130.31471","1056313-20","","0","1056313","",""
"1056314-00","","初町","","33.28874","130.31458","1056314-00","","0","1056314","",""
"1056315-00","","東渕","","33.29063","130.31419","1056315-00","","0","1056315","",""
"1056316-00","","渕頭","","33.29187","130.31374","1056316-00","","0","1056316","",""
"1056317-20","","かささぎの里前(2)","","33.30112","130.31317","1056317-20","","0","1056317","",""
"1056318-20","","徳永(2)","","33.30288","130.31419","1056318-20","","0","1056318","",""
"1056319-20","","白鬚神社前(2)","","33.30373","130.31888","1056319-20","","0","1056319","",""
"1056320-20","","村徳永(2)","","33.30809","130.31906","1056320-20","","0","1056320","",""
"1056321-20","","工業団地事務所前(2)","","33.31185","130.31859","1056321-20","","0","1056321","",""
"1056322-20","","久保泉工業団地西(2)","","33.31261","130.31964","1056322-20","","0","1056322","",""
"1056323-00","","久保泉工業団地","","33.31266","130.32291","1056323-00","","0","1056323","",""
"1056322-10","","久保泉工業団地西(1)","","33.31247","130.31967","1056322-10","","0","1056322","",""
"1056321-10","","工業団地事務所前(1)","","33.3112","130.31876","1056321-10","","0","1056321","",""
"1056320-10","","村徳永(1)","","33.30783","130.31924","1056320-10","","0","1056320","",""
"1056319-10","","白鬚神社前(1)","","33.30376","130.31834","1056319-10","","0","1056319","",""
"1056318-10","","徳永(1)","","33.30281","130.31404","1056318-10","","0","1056318","",""
"1056317-10","","かささぎの里前(1)","","33.30116","130.31329","1056317-10","","0","1056317","",""
"1056313-10","","兵庫団地前(1)","","33.28435","130.31482","1056313-10","","0","1056313","",""
"1056308-10","","兵庫小学校西(1)","","33.27246","130.3176","1056308-10","","0","1056308","",""
"1056307-10","","東中野(1)","","33.26635","130.31604","1056307-10","","0","1056307","",""
"1056306-10","","佐賀中部病院西(1)","","33.26427","130.31714","1056306-10","","0","1056306","",""
"1056305-10","","下村河畔(1)","","33.26313","130.31523","1056305-10","","0","1056305","",""
"1056304-10","","大財六丁目(1)","","33.26221","130.31102","1056304-10","","0","1056304","",""
"1056303-10","","大財五丁目(1)","","33.26163","130.30818","1056303-10","","0","1056303","",""
"1011036-10","","戸上電機前(1)","","33.261887","130.303577","1011036-10","","0","1011036","",""
"1011035-10","","市役所南(1)","","33.262689","130.302003","1011035-10","","0","1011035","",""
"1030218-02","","佐賀駅北口(2)","","33.26554","130.29716","1030218-02","","0","1030218","",""
"1036265-20","","九電工前(2)","","33.26682","130.29521","1036265-20","","0","1036265","",""
"1036266-20","","電通通り(2)","","33.26617","130.29106","1036266-20","","0","1036266","",""
"1036267-20","","真生幼稚園前(2)","","33.26627","130.28728","1036267-20","","0","1036267","",""
"1036268-20","","神野西四丁目(2)","","33.26844","130.28697","1036268-20","","0","1036268","",""
"1036269-20","","西九大神園前(2)","","33.27185","130.28648","1036269-20","","0","1036269","",""
"1036270-20","","若楠小学校前(2)","","33.27591","130.28592","1036270-20","","0","1036270","",""
"1036271-20","","運輸支局西(2)","","33.27896","130.28476","1036271-20","","0","1036271","",""
"1036272-20","","北陵高校前(2)","","33.28135","130.28403","1036272-20","","0","1036272","",""
"1036273-20","","市営高木団地(2)","","33.28335","130.28377","1036273-20","","0","1036273","",""
"1036274-20","","高木瀬西四丁目(2)","","33.28527","130.28433","1036274-20","","0","1036274","",""
"1036275-20","","高木瀬西五丁目(2)","","33.28577","130.28735","1036275-20","","0","1036275","",""
"1036276-04","","アルタ高木瀬店前(4)","","33.29217","130.28552","1036276-04","","0","1036276","",""
"1036277-00","","佐賀記念病院","","33.29309","130.28262","1036277-00","","0","1036277","",""
"1036276-03","","アルタ高木瀬店前(3)","","33.29207","130.28584","1036276-03","","0","1036276","",""
"1030227-02","","高木瀬公民館(2)","","33.285929","130.28889","1030227-02","","0","1030227","",""
"1036275-10","","高木瀬西五丁目(1)","","33.28566","130.28714","1036275-10","","0","1036275","",""
"1036274-10","","高木瀬西四丁目(1)","","33.28524","130.28456","1036274-10","","0","1036274","",""
"1036273-10","","市営高木団地(1)","","33.28278","130.28395","1036273-10","","0","1036273","",""
"1036272-10","","北陵高校前(1)","","33.28119","130.28415","1036272-10","","0","1036272","",""
"1036271-10","","運輸支局西(1)","","33.27897","130.28485","1036271-10","","0","1036271","",""
"1036270-10","","若楠小学校前(1)","","33.2752","130.28618","1036270-10","","0","1036270","",""
"1036269-10","","西九大神園前(1)","","33.27205","130.28662","1036269-10","","0","1036269","",""
"1036268-10","","神野西四丁目(1)","","33.26825","130.28706","1036268-10","","0","1036268","",""
"1036267-10","","真生幼稚園前(1)","","33.26582","130.28799","1036267-10","","0","1036267","",""
"1036266-10","","電通通り(1)","","33.26625","130.29097","1036266-10","","0","1036266","",""
"1036265-10","","九電工前(1)","","33.26694","130.29567","1036265-10","","0","1036265","",""
"1030218-01","","佐賀駅北口(1)","","33.26532","130.29736","1030218-01","","0","1030218","",""
"1005023-20","","佐賀学園北(2)","","33.2677","130.30051","1005023-20","","0","1005023","",""
"1032251-20","","藤木(2)","","33.27032","130.30075","1032251-20","","0","1032251","",""
"1032252-20","","致遠館前(2)","","33.27206","130.30034","1032252-20","","0","1032252","",""
"1032253-20","","警察署前(2)","","33.27436","130.29971","1032253-20","","0","1032253","",""
"1032254-20","","市文化会館東(2)","","33.27786","130.29878","1032254-20","","0","1032254","",""
"1032255-00","","東高木","","33.28245","130.2984","1032255-00","","0","1032255","",""
"1032256-20","","寄人(2)","","33.28611","130.29788","1032256-20","","0","1032256","",""
"1032257-20","","城北団地(2)","","33.28786","130.29782","1032257-20","","0","1032257","",""
"1032258-00","","二俣","","33.29016","130.29794","1032258-00","","0","1032258","",""
"1032261-20","","グラスコート佐賀(2)","","33.30038","130.29715","1032261-20","","0","1032261","",""
"1032262-20","","千布南(2)","","33.30606","130.29948","1032262-20","","0","1032262","",""
"1032263-20","","東千布(2)","","33.30748","130.30051","1032263-20","","0","1032263","",""
"1032264-00","","金立公民館前","","33.30748","130.30341","1032264-00","","0","1032264","",""
"1032259-20","","金立ケアセンター前(2)","","33.29759","130.29738","1032259-20","","0","1032259","",""
"1032260-10","","健康運動センター(1)","","33.29786","130.29366","1032260-10","","0","1032260","",""
"1032263-10","","東千布(1)","","33.30773","130.3009","1032263-10","","0","1032263","",""
"1032262-10","","千布南(1)","","33.30611","130.29964","1032262-10","","0","1032262","",""
"1032261-10","","グラスコート佐賀(1)","","33.29991","130.29741","1032261-10","","0","1032261","",""
"1032259-10","","金立ケアセンター前(1)","","33.29771","130.29739","1032259-10","","0","1032259","",""
"1032257-10","","城北団地(1)","","33.28812","130.29796","1032257-10","","0","1032257","",""
"1032256-10","","寄人(1)","","33.28542","130.29799","1032256-10","","0","1032256","",""
"1032254-10","","市文化会館東(1)","","33.27874","130.29865","1032254-10","","0","1032254","",""
"1032253-10","","警察署前(1)","","33.27387","130.3","1032253-10","","0","1032253","",""
"1032252-10","","致遠館前(1)","","33.27199","130.30043","1032252-10","","0","1032252","",""
"1032251-10","","藤木(1)","","33.2699","130.30101","1032251-10","","0","1032251","",""
"1005023-10","","佐賀学園北(1)","","33.26755","130.30011","1005023-10","","0","1005023","",""
"1011037-20","","大財町(2)","","33.257961","130.304731","1011037-20","","0","1011037","",""
"1011038-20","","呉服元町(2)","","33.25357","130.30567","1011038-20","","0","1011038","",""
"1011039-01","","片田江(1)[片田江北]","","33.251869","130.306039","1011039-01","","0","1011039","",""
"1003018-02","","佐賀大学前(2)","","33.24403","130.29375","1003018-02","","0","1003018","",""
"1012057-20","","佐賀大学東(2)","","33.24168","130.29431","1012057-20","","0","1012057","",""
"1012058-20","","なゆたの森病院前(2)","","33.23708","130.29425","1012058-20","","0","1012058","",""
"1012059-20","","本庄小学校前(2)","","33.23542","130.29381","1012059-20","","0","1012059","",""
"1012060-20","","本庄公民館前(2)","","33.23333","130.29384","1012060-20","","0","1012060","",""
"1012061-20","","鹿の子団地(2)","","33.23013","130.29398","1012061-20","","0","1012061","",""
"1012062-20","","鹿の子(2)","","33.22601","130.29424","1012062-20","","0","1012062","",""
"1012063-20","","鹿の子宮前(2)","","33.22184","130.29453","1012063-20","","0","1012063","",""
"1012064-20","","上古賀(2)","","33.2174","130.29291","1012064-20","","0","1012064","",""
"1012065-20","","下古賀(2)","","33.21346","130.29138","1012065-20","","0","1012065","",""
"1012066-20","","田中(2)","","33.21157","130.28831","1012066-20","","0","1012066","",""
"1012067-20","","東与賀支所前(2)","","33.20824","130.28726","1012067-20","","0","1012067","",""
"1012068-20","","東与賀郵便局前(2)","","33.2042","130.28619","1012068-20","","0","1012068","",""
"1012069-20","","作出(2)","","33.20152","130.28584","1012069-20","","0","1012069","",""
"1012070-20","","住吉(2)","","33.20119","130.27957","1012070-20","","0","1012070","",""
"1012071-20","","大野東(2)","","33.20237","130.27573","1012071-20","","0","1012071","",""
"1012072-20","","大野中(2)","","33.20281","130.27315","1012072-20","","0","1012072","",""
"1012073-00","","大野","","33.20308","130.27011","1012073-00","","0","1012073","",""
"1012072-10","","大野中(1)","","33.20282","130.27364","1012072-10","","0","1012072","",""
"1012071-10","","大野東(1)","","33.20226","130.27628","1012071-10","","0","1012071","",""
"1012070-10","","住吉(1)","","33.20123","130.2795","1012070-10","","0","1012070","",""
"1012069-10","","作出(1)","","33.20178","130.28583","1012069-10","","0","1012069","",""
"1012068-10","","東与賀郵便局前(1)","","33.20435","130.28616","1012068-10","","0","1012068","",""
"1012067-10","","東与賀支所前(1)","","33.20803","130.28725","1012067-10","","0","1012067","",""
"1012066-10","","田中(1)","","33.21119","130.28806","1012066-10","","0","1012066","",""
"1012065-10","","下古賀(1)","","33.21416","130.29161","1012065-10","","0","1012065","",""
"1012064-10","","上古賀(1)","","33.21756","130.29295","1012064-10","","0","1012064","",""
"1012063-10","","鹿の子宮前(1)","","33.22204","130.29453","1012063-10","","0","1012063","",""
"1012062-10","","鹿の子(1)","","33.22646","130.29414","1012062-10","","0","1012062","",""
"1012061-10","","鹿の子団地(1)","","33.22944","130.29401","1012061-10","","0","1012061","",""
"1012060-10","","本庄公民館前(1)","","33.23225","130.29376","1012060-10","","0","1012060","",""
"1012059-10","","本庄小学校前(1)","","33.23552","130.29362","1012059-10","","0","1012059","",""
"1012058-10","","なゆたの森病院前(1)","","33.23751","130.29411","1012058-10","","0","1012058","",""
"1012057-10","","佐賀大学東(1)","","33.24156","130.29396","1012057-10","","0","1012057","",""
"1011038-10","","呉服元町(1)","","33.254591","130.305372","1011038-10","","0","1011038","",""
"1011037-10","","大財町(1)","","33.257996","130.304587","1011037-10","","0","1011037","",""
"1011044-10","","ちやの木(1)","","33.24376","130.28418","1011044-10","","0","1011044","",""
"1011045-20","","本庄宮前(2)","","33.24215","130.28107","1011045-20","","0","1011045","",""
"1011046-20","","平松(2)","","33.23848","130.27859","1011046-20","","0","1011046","",""
"1011047-20","","中村(2)","","33.2343","130.27583","1011047-20","","0","1011047","",""
"1011048-20","","今津上町(2)","","33.23129","130.27348","1011048-20","","0","1011048","",""
"1011049-20","","今津下町(2)","","33.22997","130.27238","1011049-20","","0","1011049","",""
"1011050-20","","ブルースタジアム前(2)","","33.22677","130.26981","1011050-20","","0","1011050","",""
"1011051-20","","高太郎橋(2)","","33.22281","130.26779","1011051-20","","0","1011051","",""
"1011052-20","","丸目(2)","","33.21874","130.26453","1011052-20","","0","1011052","",""
"1011053-04","","本庄江橋(4)","","33.21919","130.25688","1011053-04","","0","1011053","",""
"1011054-20","","久保田橋(2)","","33.21989","130.24843","1011054-20","","0","1011054","",""
"1011055-20","","久富(2)","","33.21999","130.24654","1011055-20","","0","1011055","",""
"1011056-20","","くぼた特産物直売所前(2)","","33.21982","130.24345","1011056-20","","0","1011056","",""
"1011055-10","","久富(1)","","33.22015","130.2466","1011055-10","","0","1011055","",""
"1011054-10","","久保田橋(1)","","33.21992","130.24913","1011054-10","","0","1011054","",""
"1011053-03","","本庄江橋(3)","","33.21929","130.25804","1011053-03","","0","1011053","",""
"1011052-10","","丸目(1)","","33.21886","130.26448","1011052-10","","0","1011052","",""
"1011051-10","","高太郎橋(1)","","33.22279","130.26773","1011051-10","","0","1011051","",""
"1011050-10","","ブルースタジアム前(1)","","33.227","130.26985","1011050-10","","0","1011050","",""
"1011049-10","","今津下町(1)","","33.23011","130.2724","1011049-10","","0","1011049","",""
"1011048-10","","今津上町(1)","","33.23246","130.27426","1011048-10","","0","1011048","",""
"1011047-10","","中村(1)","","33.2357","130.2767","1011047-10","","0","1011047","",""
"1011046-10","","平松(1)","","33.23923","130.27895","1011046-10","","0","1011046","",""
"1011045-10","","本庄宮前(1)","","33.24212","130.28094","1011045-10","","0","1011045","",""
"1011044-20","","ちやの木(2)","","33.24376","130.28412","1011044-20","","0","1011044","",""
"1011039-02","","片田江(2)[片田江東]","","33.251578","130.306742","1011039-02","","0","1011039","",""
